,title,link
290,Google Pixel 6/6 Pro をiPhoneユーザーが試してみた,https://news.yahoo.co.jp/articles/988a5ffd6e7a80d1892b2052e0b18c9c330fdb27
291,機械学習を使った画像編集がすごい ── Google Pixel 6/6 Pro をiPhoneユーザーが試す2,https://news.yahoo.co.jp/articles/f37fb1bb1931769cdc7d6f7dcbaf01f6b301f0b9
292,意思決定の質とスピードの向上へ、米SASが「SAS Viya」のオープンソースユーザーへのサポート拡大,https://news.yahoo.co.jp/articles/7a55342b8ba16b1cd0400fcf9aeaccf856b9f750
293,Google Pixel 6/6 Proの翻訳機能はiPhoneユーザーから見ても羨ましい,https://news.yahoo.co.jp/articles/22d0787e651f21b4742e0f392cc6dc7ee7c9acd1
294,新幹線の“座席濡れ”検知　専用カメラ開発　JR東海、機械学習活用,https://news.yahoo.co.jp/articles/a71e5492736c49bdc2f51886ca95a0a8091f98dd
295,就活のお供は「魔法のスプレッドシート」と「インターン」,https://news.yahoo.co.jp/articles/8bdcc4ef6a2e5ddfbb919e7058785f48b1e3b674
296,Google×がん研有明病院　AI活用 乳がんマンモ検診研究でタッグ,https://news.yahoo.co.jp/articles/2e4dafe574f8ea4910caff96d3bcf27dfd3cec1d
297,好決算で株価急上昇、「AIアルゴリズム」ベンチャー銘柄,https://news.yahoo.co.jp/articles/17df63faa8d1261a0af813743378e0aeb261046a
298,天の川で10000個の新しい変光星を発見　市民天文学の活躍と期待,https://news.yahoo.co.jp/articles/fd70b9278882015959c8af4698704f0dd0ade910
299,"Facebookに2,000万ドルの商標権買い取りを持ちかけたスタートアップに勝ち目はあるか？",https://news.yahoo.co.jp/byline/kuriharakiyoshi/20211123-00269431/
300,Netflixが情報公開し始めた「ランキング」のエクセルデータをダウンロード・分析してみた…今オープンにする理由とは,https://news.yahoo.co.jp/articles/4badb145ce76b7b0a3701b0853945c612c167f43
301,経済的弱者を食い物にする「マイクロワーク」の正体とは,https://news.yahoo.co.jp/articles/3e389478d207b8cc262592d3026f0797316f7144
302,ジェフ・ベゾスの間近で学んだ「意思決定の極意」,https://news.yahoo.co.jp/articles/9844d15abf8835f1f245a03d0e970b3027e260c6
303,フェイスブックのようなSNSによる「アテンション・エコノミー」に対抗する方法とは?【橘玲の日々刻々】,https://news.yahoo.co.jp/articles/ecbab8018ee38a2ec48d578f11858da348b44dd4
304,機械には苦手でも人間には得意なこと、その力を育むものこそ「数学」だ,https://news.yahoo.co.jp/articles/9369720b86658b1be480c66dd2f8b87434e0de92
305,下水でコロナ感染者数を予測　東北大など、仙台で実験,https://news.yahoo.co.jp/articles/41a6c29e5cf296d090bf100461a890b5864fe6e4
306,UTEcon主催「データ駆動型社会とアカデミア」ウェビナーを開催,https://news.yahoo.co.jp/articles/3f2c8d38382569e4e88d1d1b3eab03684d4d17a7
307,トヨタの研究者が語る数理研究の事例、不完全なデータでも機械学習できるか？,https://news.yahoo.co.jp/articles/6e7d457af66453bf846b1b5024cec7076df20d48
308,「機械翻訳＝手抜き」は時代遅れ　次のブレイクスルーはいつか,https://news.yahoo.co.jp/articles/53d623083520abf3dfb8e5426c5bc2ff55b0ea97
309,地球に落下した火星由来の隕石、その一部の起源と思われるクレーターが絞り込まれた,https://news.yahoo.co.jp/articles/c8c6a2c3b9eeea91e11e04fe2f16ddf64731964b
310,グーグルの「Pixel 6」は、スマートフォンの基準を新たなレヴェルに引き上げた,https://news.yahoo.co.jp/articles/2d7d51a96d32fe62d7ad7c135498c15ebdec2a1f
311,劇的進化の「機械翻訳」　背景にはAIと「良質な対訳データベース」,https://news.yahoo.co.jp/articles/79831c961c2b710ebd68624c54de9ab941aea5e5
312,未来のマーケティングは“AI”によってどう変わるのか？,https://news.yahoo.co.jp/articles/080686cf457cc757215961fda52f94ac52d32bbb
313,ソニー「Xperia PRO-I」実機の絵がすごすぎた…スマホの皮を被った「ソニー α」じゃないか,https://news.yahoo.co.jp/articles/2daea9fc55e993000db44ab5d1821652649baeb2
314,AI自動追尾や超低遅延配信など、ソフトバンクが「世界体操・新体操選手権」で活用した3つの技術,https://news.yahoo.co.jp/articles/3bc118a9de3a6148518a71acf0b5eafd597946b6
315,AIが運転手の話し相手に、オートバックスが車載機器開発で狙う需要,https://news.yahoo.co.jp/articles/b437b8db64d746b21333de1840eff35f3ca6f52c
316,Azure ArcはITプロフェッショナルのニーズに応えるもの - 米MS幹部,https://news.yahoo.co.jp/articles/12d1b448551cb4b7ef89ea9c29037312dad4763c
317,AIから認識されない服って？　「UNLABELED」が提示する監視社会の課題,https://news.yahoo.co.jp/articles/b7e854ec9aa5ba7daa2d2d96d16cbea37dbf0545
318,陸軍・海軍士官学校「未来戦」備え人工知能（ＡＩ）学科開設,https://news.yahoo.co.jp/articles/59c93db2d1e9dcb71e0446896b3f01c1e0eace00
319,Google Pixel 6 徹底レビュー - Google独自チップ「Tensor」の実力を検証,https://news.yahoo.co.jp/articles/cb35e2b6f55afb51fcc78f8c7bd8fc33ebf8f6bc
320,V6のベストアルバム『Very6 BEST』がオリコンデイリー1位を獲得！ “木”の特別ページもオープン,https://news.yahoo.co.jp/articles/a880aa2eb3098f4b54566c04b265e05e53590575
321,V6、ベストアルバムがオリコンデイリー1位を獲得,https://news.yahoo.co.jp/articles/2238cc5b460fb7169e1272511f0a601524865cf0
322,Photoshopいらず？ 写真から不要なものを削除できる無料ツールがすごい！,https://news.yahoo.co.jp/articles/d4e93c1ab0f4c436219df014a8dfb4a9851b86c9
323,「Pixel 6」と「iPhone 13」を徹底比較！ 見るべきポイントは？,https://news.yahoo.co.jp/articles/8e2d51d36523025416012d77561cb2afb3a9596b
324,【猫好き必見】「にゃんトーク」の開発元は何者？実際に使ってみた,https://news.yahoo.co.jp/articles/671ed556afe8e5d250d9b66dd7ff9d37430c4e1c
325,動画の人物に笑顔やヒゲを後付け！ アドビが驚きの次世代技術をチラ見せした「Sneaks」,https://news.yahoo.co.jp/articles/f97410494dd5c560afe9ef65bd5b988e070f9265
326,変化の激しい時代を生き抜く人材を育成 経済学部、経営学部の教育改革最前線【変わる大学】,https://news.yahoo.co.jp/articles/eb5bfa1ac80f1519a0c175a7a563943a318c1179
327,Adobe MAX 2021開催。GAFAより強大かもしれない、クリエイティブの盟主のメッセージ,https://news.yahoo.co.jp/articles/db33a766cc258dbbeea284bd1dbbd1b076e01aea
328,ソニーの 新カメラスマホ「Xperia PRO-I」実機レポート…プロに振り切ったアクセサリーの本気度,https://news.yahoo.co.jp/articles/0433a6b9b206696517506593e0315afb00686a64
329,アドビが「Adobe MAX 2021」でAIによる「Adobe Creative Cloud」の強化など発表,https://news.yahoo.co.jp/articles/0390203e7f1590191efd7103968968b410732f2e
330,Google Pixel 6 徹底レビュー - Pixel 6／Pixel 6 Pro共通の機能をチェックする,https://news.yahoo.co.jp/articles/a1f185f479ad6ae4d78a28fa32669826f0153acf
331,GoogleのAI技術を詰め込んだ「Pixel 6」は何がすごい？　ついに電話も人工知能が応答,https://news.yahoo.co.jp/articles/103cb41300c56bb3d79d592f2e542ad11bfa957a
332,グーグル「Pixel 6」速攻レビュー、最新機能盛りだくさんの“使える”5Gスマホ,https://news.yahoo.co.jp/articles/98391818b7fbf3406bcce80501829f4d5f2ec8fa
333,服飾大手Gapが買収したAIベンチャーは何が「すごい」のか…危機感はイノベーションの推進装置,https://news.yahoo.co.jp/articles/6e3542b4940d19f6f7063756570f8a731c1c8ed1
334,TwitterのAIに「右派推し」のバイアス その対策とは？,https://news.yahoo.co.jp/byline/kazuhirotaira/20211025-00264523/
335,記憶を映像化する技術の現在は？　『レミニセンス』が描いた世界は実現するのか,https://news.yahoo.co.jp/articles/d3f54ddfdad6b74e706f6e43a6c49f161bce70a0
336,フランスとイギリスのM&A最新事情…新興技術採用で、さらなる円滑化・加速化の見通し,https://news.yahoo.co.jp/articles/fae4ff6575d05607e2f8f09c281b05b0e74e4b8b
337,Google、新5Gスマホ「Pixel 6／6 Pro」。独自「Tensorプロセッサ」搭載、74800円から,https://news.yahoo.co.jp/articles/8c9e6ee39ade9fa1ec85e62ddcf91a245662bd15
338,グーグル独自チップ搭載「Pixel 6/6 Pro」が10月28日発売。2機種の違いはどこに？,https://news.yahoo.co.jp/articles/c9c078e5431d331a1e38ba4c3ee6cc476b860f0e
339,脱炭素社会に向けた大胆な取り組みを発表したTSMC,https://news.yahoo.co.jp/articles/5d719b1c219ff7ba2625c08cda0a4140687e9436
340,5つのポイントで知る、アップルの新型MacBook Pro 14インチ/16インチの全貌…「M1 Pro/Max」とは,https://news.yahoo.co.jp/articles/4d008ab006df3c37eb93017b641e19c707ab988d
341,10月26日上場！CINC（4378）の実力診断,https://news.yahoo.co.jp/articles/d8a645ed7cbfad48deea47cc7af3747694d1475d
342,アップル、次世代シリコン「M1 Pro」「M1 Max」発表。CPU/GPU大幅強化、大容量メモリ搭載で高速化,https://news.yahoo.co.jp/articles/a868297af30ff318c5b88a70d2e654bf1cb8bf03
343,新型MacBook Pro発表。「M1 Pro」「M1 Max」とミニLED画面採用、Touch Bar廃止で外部ポート大充実,https://news.yahoo.co.jp/articles/b1e1f911bd555a6c7555b9506b8318ce475265cb
344,具現化しつつある「作曲AI」。第一線で活躍する作曲家やクリエイターは時代の変化をどう捉えているのか？,https://news.yahoo.co.jp/byline/shibatomonori/20211018-00263596/
345,iOS 15にアップデートすべき？　「ウォレット」へ身分証明書の保存も可能に,https://news.yahoo.co.jp/articles/9db1b74f923ff4c7cfee0e7a5c2bb757b2b3af73
346,大学はブロックチェーンを使いこなせていない【オピニオン】,https://news.yahoo.co.jp/articles/589abd3b48af9eb1b645c2c1211ab70d579a2642
347,ピカソの有名絵画の下に別の絵が？　ついにその全貌が明らかに,https://news.yahoo.co.jp/articles/8a6cc321b801009a84eaf4a22991e43e60306759
348,データ分析って何したらいいの？ マーケターに必要な「データ活用７つの視点」,https://news.yahoo.co.jp/articles/6c78e7e04011a952853ff1b9ea2bb434119d3348
349,『鬼滅の刃』映像とセリフはどう視聴者を魅了したか？ ～視聴データが示唆する新シリーズのヒット～,https://news.yahoo.co.jp/byline/suzukiyuji/20211010-00262609/
350,「iPhone 13」と安くなった「iPhone 12」一緒に使ってみて分かったこと,https://news.yahoo.co.jp/articles/3ed6a1797326f4ccf7a228602f481caf3cc9a1b9
351,クリムトの白黒写真の絵画をAIがカラーで再現　Googleのプロジェクトの一環で,https://news.yahoo.co.jp/articles/00f1fe413834815b1fe155a67d9d19566b5fa146
352,「ギャップ」がスタートアップのAI企業を買収　テクノロジーへの投資を強化,https://news.yahoo.co.jp/articles/eebdedcff088ab59094d48214825dc9bbddb8d5f
353,ラブクラフトに影響を受けたローグライトアクション『Source of Madness』が日本語に対応。悪夢のような怪物がAIによって自動生成される世界描く,https://news.yahoo.co.jp/articles/f93fd451ec826ade1c258ff0424320c6b1f300a6
354,Google の脱ラストクリックアトリビューションは正解か？：必ずしも歓迎されているわけではない理由,https://news.yahoo.co.jp/articles/a6735ce95d4ff7c6849cf9b4578414e4d1550ee1
355,“次に来る”ノイキャン技術とは？ トレンドリーダー「深セン」に訊く,https://news.yahoo.co.jp/articles/fc94f827c4dbf0fe54ba7a80ea4bad7935f8c6c4
356,Google、新型スマートフォン「Pixel 6」を10/20 午前2時に発表,https://news.yahoo.co.jp/articles/a487aa52af2d970ec870e1262b6898598597c6af
357,グーグルが「YouTube」広告で日本特有の事象に特化した検出システム改善、55万件削除,https://news.yahoo.co.jp/articles/abce09ad57807cc403ac7d5e05fab7fcddad2604
358,人間の直感を信じる「ベイズ統計学」が科学者からdisられまくったわけ,https://news.yahoo.co.jp/articles/625bc44aed7ecd5815de72924f098385a7071d3f
359,AIは気候変動の敵か味方か 求められるデータの公共利用,https://news.yahoo.co.jp/articles/da9a1b03aa7dcdc9310b831ef6d3828d72d6c563
360,iPhone 13シリーズのシネマティックビデオについて,https://news.yahoo.co.jp/byline/taromatsumura/20210930-00260917/
361,AI活用が進まない日本の法曹界は世界から三流国と見なされる,https://news.yahoo.co.jp/articles/82bde418c3d1c62c62cd92ce858454d48ff19543
362,iPhoneカメラの強み、「ハードとソフトで連携して自社開発」にあり,https://news.yahoo.co.jp/articles/9ee528f1c1bf47bbab7dcbde7850a4a02cf06c98
363,セプテーニとDLPOが開発したLPOツール「SaiL」がCVR最適化の「Microscope」と連携,https://news.yahoo.co.jp/articles/fa0f5a9804a70658e7e08fd0dcd71ebb6195809b
364,iPhoneを朝まで充電しっぱなし、マズイ？,https://news.yahoo.co.jp/articles/1e7036a648a5b7de9bd0b6dfeb3f3856fe636225
365,三井化学が市況に左右されやすい製品の価格変動をAIで予測する実証実験を実施、NECと連携,https://news.yahoo.co.jp/articles/59aacfc3242e5dc1c2cf46e179df5ed3bcd3f96f
366,すべてが新しい「iPad mini」レビュー　実力は“小さなiPad Pro”,https://news.yahoo.co.jp/articles/37a77ef2dd95c65f5b0ec7b319862605910b5ca1
367,プライバシー保護機能に特化したおすすめブラウザ6選,https://news.yahoo.co.jp/articles/82c276009ed0b534330532b3f732f3d44e59ca5c
368,衛星データで災害対策から農業、環境投資まで後押し。増え続けるリモートセンシングへの取り組みとは,https://news.yahoo.co.jp/byline/akiyamaayano/20210923-00259651/
369,国連事務総長 自律型殺傷兵器に反対「データがどのように集められ、誰に、何のために使われているか不明」,https://news.yahoo.co.jp/byline/satohitoshi/20210922-00259558/
370,カメラ機能がMaxと同じになりマクロ撮影も追加、iPhone 13 Proが買い！,https://news.yahoo.co.jp/articles/96744a746ee8cb4c03699029cf748bf060eacc9b
371,クレカ不正利用対策強化を目的に、かっことユーシーカードが紹介パートナー契約を締結,https://news.yahoo.co.jp/articles/f50bfb3c9f7bed76355b97239add0bf80faba0f1
372,自動車業界の半導体不足、中古車市場にも影響…供給回復に向け「AI活用」に期待,https://news.yahoo.co.jp/articles/839a963f8be4ee63ddda18226326a4fa38e70576
373,軍事業界の最近のトレンド・ワード(19)Multi-INT,https://news.yahoo.co.jp/articles/54fb3ed4695514dafea7c14c35a42f3a59e41707
374,【アーティスト・長谷川愛1】科学技術の進歩は幸か不幸か。あなたは同性同士の出産をどう考えますか？,https://news.yahoo.co.jp/articles/66c12f9acdca4738432ed05b7b6127e420c7792c
375,革命の歌を聴いた写真が動く！ 映像作家・柿本ケンサクが新たな表現に挑む、展覧会『時をかける』に注目,https://news.yahoo.co.jp/articles/b3b8bb433f11e40c12f70e76541add0b27b037ee
376,トレジャーデータが法人営業を高度化する「Treasure Data CDP for Sales」を提供開始,https://news.yahoo.co.jp/articles/1f338d994ed59e5de670a8e34540c97469cf1777
377,Google Pixel 6・Google Pixel 6 Pro、2021年秋発売　新開発の「Tensor」搭載　発売に先駆けたキャンペーンも,https://news.yahoo.co.jp/articles/6f01e3c46570dd8ac8bd7ac0bba944e5ec9dce66
378,ソニーのAI予測分析ツール「Prediction One」にAPI機能、自社システムとの連携可能に,https://news.yahoo.co.jp/articles/ee363d30d4cf5cee42a7d7267ba8a4b3cbc9b718
379,「iPhone 13」のコスパが目を引く理由……アップルの意気込みは「動画」に,https://news.yahoo.co.jp/articles/e83fe46e53411d1092da737ece278e11db43f6ab
380,新iPhone・iPad・Apple Watch出た！ スペック・価格・発売日まとめ #AppleEvent,https://news.yahoo.co.jp/articles/058b0977c418cab060e9d5715a89c67b76192f1b
381,アップル、「iPhone 13 Pro／Pro Max」を9/24発売。ProMotionに対応、カメラも強化,https://news.yahoo.co.jp/articles/657bd249faa73d7313cb44c55b3480f490fe3549
382,iPhone 13 mini発表。小型サイズにセンサーシフト式手ぶれ補正、バッテリー持ちも改善,https://news.yahoo.co.jp/articles/413fd8901122437f5072ddb3649862ff76fea11d
383,「Apple Watch Series 7」発表。本体サイズ変えず大画面化／初の防塵対応,https://news.yahoo.co.jp/articles/d014afbcc569a70c317c8b3fa8a2a3e66188d55a
384,新型iPad mini発表。全画面デザインでUSB-CとApple Pencilに対応,https://news.yahoo.co.jp/articles/e5d730d4b924fbd3c6c62f436712c2b3e55b2ceb
385,ソニーCSL、“自分っぽいメロディー”を生成できる無料のAI作曲支援アプリ「Flow Machines Mobile」,https://news.yahoo.co.jp/articles/8a005920a585c66ecd65bfa8f778c233d05e5ab8
386,Pixel 5a (5G)レビュー - 前フラッグシップと並ぶ性能、でも高コスパ！,https://news.yahoo.co.jp/articles/ba674c9e9632c152411dcb125246de12dcab03f1
387,AppleによるiCloudの写真スキャン｜阻止する方法は？,https://news.yahoo.co.jp/articles/1d0c8a04cd9913a42f852c59c0f54dff5bad9cbc
388,真珠養殖の温度管理や害獣対策…地域産業を学生がデジタル化、連携のヒントは,https://news.yahoo.co.jp/byline/yukiigarashi/20210902-00256129/
389,Googleマイビジネスは集客に効くのか？ ユーザー行動を考えた施策で成果を出す,https://news.yahoo.co.jp/articles/eb6ac6078e0277d165f52cc6471a3d91c2cfa1a6
390,Shirofuneが「アドエビス」「Adjust」など各種計測ツールデータで広告運用最適化を提供,https://news.yahoo.co.jp/articles/5122b03b0c3f56ee4980eb520782ba0724d520ed
391,2030年の世界…長期投資家のための10の予測,https://news.yahoo.co.jp/articles/9c0151c302edd0e2fb4c99b403797c2518fa23c9
392,〈YouTube日本トップが語る〉DaiGo炎上、迷惑系YouTuber逮捕、災害報道、自宅学習支援……巨大化する動画プラットフォームの光と影,https://news.yahoo.co.jp/articles/ad7c94f777ceae76e8e4972837da8f5bf8f41b4f
393,どこへでも持ち運び可能！　3Dプリント製のマイクロハウスがリリースされる,https://news.yahoo.co.jp/articles/26816c4347e07682e425ca75b65257b96941c04e
394,【特別レポート】機械学習の手法を用いた、非上場企業の不正会計予測,https://news.yahoo.co.jp/articles/92a310df9614f5342e56da5d3cd031dd2a9deaaf
395,オランダのスタートアップ、マイクロソフトのAI技術活用して「浜辺のタバコの吸い殻収集ロボット」開発,https://news.yahoo.co.jp/byline/satohitoshi/20210818-00253867/
396,米国海軍幹部 情報戦を語る「戦場での紛争と同じように、情報戦も普段からの訓練がとても重要」,https://news.yahoo.co.jp/byline/satohitoshi/20210807-00251971/
397,「AIで儲ける」で65億円超「仮想通貨」詐欺犯　RIZIN格闘家「堀口恭司」「ミルコ・クロコップ」との関係,https://news.yahoo.co.jp/articles/ec87a429427bfd4b5146dc190207d9cb8805a352
398,Q. AI企業の決算からわかる、3つの成長ドライバーとは？,https://news.yahoo.co.jp/byline/shibatanaoki/20210729-00250336/
399,米国がファウンドリ1社のために補助金を出す議論を開始、ニッポンはどうする？,https://news.yahoo.co.jp/byline/tsudakenji/20210723-00249433/
400,怒るアマゾン「減らぬサクラレビューはFacebookのせい」,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210717-00248236/
401,半導体を含めた日本の製造業を強化するならSTEM教育を!,https://news.yahoo.co.jp/byline/tsudakenji/20210628-00245086/
402,“非財務データ”の解析で意思決定に変革を　平瀬錬司さん「“いい会社や事業”が照らされる社会を実現する」,https://news.yahoo.co.jp/articles/7ad79e61d8190640699ffc19587ab0121da0a42a
403,EU競争当局がグーグル広告事業を正式調査へ、ツイッターはクリエーター経済に注力も売り上げ倍増なるか？,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210621-00244072/
404,フェイクレビュー2億件、AmazonがSNSを批判するわけとは？,https://news.yahoo.co.jp/byline/kazuhirotaira/20210618-00243547/
405,アップル、次世代半導体「M2」量産開始へ　パソコン独自プロセッサー第2弾,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210605-00241609/
406,数学の苦手な少年は、なぜ世界トップ級のAI研究者になれたか〈令和の開拓者たち:小津野将〉/伊田欣司――文藝春秋特選記事【全文公開】,https://news.yahoo.co.jp/articles/a6ff9fde7a0c379e351bbc85c9783cfc92c325c2
407,OPPOがHUAWEIを引きずり下ろしシェア1位に降臨 石川 温の「スマホ業界新聞」Vol.421,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20210529-00240400/
408,フェイクニュースの収益化を後押し、ネット広告業界に「責任を取れ」,https://news.yahoo.co.jp/byline/kazuhirotaira/20210528-00240175/
409,Twitterがサムネの「AI差別」を認めた理由とは,https://news.yahoo.co.jp/byline/kazuhirotaira/20210524-00239251/
410,不可知性の時代――これからの長期変化を考える,https://news.yahoo.co.jp/byline/shibataharuka/20210517-00184495/
411,Google、イスラエルのテルアビブ大学と提携して「社会の利益のためのAI」研究,https://news.yahoo.co.jp/byline/satohitoshi/20210511-00237204/
412,『おバカな答えもAI（あい）してる　人工知能はどうやって学習しているのか？』ほか 『アマルティア・センの思想　政治的リアリズムからの批判的考察』,https://news.yahoo.co.jp/articles/f30501942aac306d9810fd097059d7114bbf97d1
413,シリコンバレーは時代遅れ？技術よりも「創造のエートス」に注目せよ,https://news.yahoo.co.jp/byline/endotsukasa/20210506-00236172/
414,アップルが米国に46兆円投じ拠点拡大、FBとスポティファイはアップル対抗で連携,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210427-00234882/
415,当分解消しない半導体不足、日本の出番がきた,https://news.yahoo.co.jp/byline/tsudakenji/20210425-00234456/
416,ＡＩが水道管の破損確率を推計。経済活動が活発で人口集中する都市部ほど高い。リスクの高い区域もはっきり,https://news.yahoo.co.jp/byline/hashimotojunji/20210420-00233559/
417,日本マイクロソフトが通信事業者向けDXを提案 石川 温の「スマホ業界新聞」Vol.415,https://news.yahoo.co.jp/byline/ishikawatsutsumu/20210410-00232014/
418,アマゾンを標的、小売り団体が全米規模の連合結成、YouTubeの違反動画は視聴回数が3年前から7割減,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210407-00231390/
419,Q. AI企業5社の決算から分かる、AI insideが前年比+196%と急成長できた理由とは？,https://news.yahoo.co.jp/byline/shibatanaoki/20210325-00229122/
420,コロナ禍で「産後うつ」増　ママの悩みＡＩ分析…解決へ行政と連携も,https://news.yahoo.co.jp/articles/8904667d17da0432ce4e790960b32f4b63272efb
421,生活習慣病を即座に見出すウェアラブル端末を目指して,https://news.yahoo.co.jp/byline/tsudakenji/20210308-00226173/
422,サイバーセキュリティーを担当する英情報機関がAI活用の指針を発表,https://news.yahoo.co.jp/byline/kimuramasato/20210225-00224469/
423,世界的経済学者に聞く、労働市場のマーケットデザイン【小島武仁×倉重公太朗】第2回,https://news.yahoo.co.jp/byline/kurashigekotaro/20210219-00223338/
424,ド近眼の人の眼鏡フレーム選択を容易にしてくれる特許について,https://news.yahoo.co.jp/byline/kuriharakiyoshi/20210215-00222746/
425,ディズニー、動画配信好調　会員9490万人、アマゾンは「フェラガモ」コピー商品業者を提訴,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210212-00222227/
426,年初以降の株高＆中銀のポリコレ政策etc＝『平等に貧しくなる』のか,https://news.yahoo.co.jp/byline/kubozonohirotoshi/20210118-00218139/
427,アップルがインテルの性能を大幅に超える独自チップ、高性能パソコンで巻き返し,https://news.yahoo.co.jp/byline/kokuboshigenobu/20210109-00216720/
428,米国ハドソン研究所、戦争とAI技術のパネル開催「米国は中国やロシアとのAI技術の軍拡競争にも勝てる」,https://news.yahoo.co.jp/byline/satohitoshi/20210108-00216774/
429,どうしてダメな経営者ほど「イノベーションを起こせ」と言うのか？,https://news.yahoo.co.jp/byline/yokoyamanobuhiro/20210108-00216768/
430,Q. 新規上場した激安EC Wishの顧客獲得コストとLTVの比率は？,https://news.yahoo.co.jp/byline/shibatanaoki/20210107-00216390/
431,イケア23店舗が食品ロスを50%削減したAIツールとは？SDGs世界レポ（53）,https://news.yahoo.co.jp/byline/iderumi/20210103-00214977/
432,偽物を撲滅せよ！ アマゾンが打ち出した共同作戦,https://news.yahoo.co.jp/byline/kokuboshigenobu/20201225-00214512/
433,アフターコロナの時代に加速する「脳の資本主義」の行方,https://news.yahoo.co.jp/articles/69bc2554b26fc4de6221d462544b557c10082135
434,PVP - プロフェッショナル・ビデオ・プレゼンス,https://news.yahoo.co.jp/byline/taromatsumura/20201130-00210366/
435,Q. コロナ禍で広告ビジネスはどの程度回復してきたのか？GoogleとFacebookの決算詳細,https://news.yahoo.co.jp/byline/shibatanaoki/20201126-00209244/
436,Googleがカスタム半導体の民主化・自由化を推進,https://news.yahoo.co.jp/byline/tsudakenji/20201115-00207951/
437,Q. コロナ禍の特異点: SnapchatがYoY+52%も成長する理由とは？,https://news.yahoo.co.jp/byline/shibatanaoki/20201105-00206277/
438,Q. NVIDIAがArmを買収。NVIDIAとArmの売上言えますか？,https://news.yahoo.co.jp/byline/shibatanaoki/20201006-00201672/
